start,mmd,high_mmd,slope,entropy,anomaly_fraction
16800,0.001821756362915039,0,0.0002246022224426259,2.1505775451660156,0.126
16900,0.0009596347808837891,0,-0.00014740228652954294,2.16031813621521,0.134
17000,0.0006124973297119141,0,-0.00039607286453246816,2.1713314056396484,0.134
17100,0.000244140625,0,-0.00034468173980712604,2.169036626815796,0.13
17200,0.0009772777557373047,0,-0.0002404451370239262,2.1743321418762207,0.132
17300,0.002000272274017334,0,0.0002446055412292563,2.1977996826171875,0.144
17400,0.0024185776710510254,0,0.0005368292331695577,2.2014732360839844,0.152
17500,0.0019885897636413574,0,0.0004930198192596478,2.200127124786377,0.14
17600,0.00392228364944458,0,0.0005878329277038493,2.2004878520965576,0.134
17700,0.0028486251831054688,0,0.0003200411796569829,2.203280448913574,0.152
17800,0.0012302994728088379,0,-0.00015165209770202692,2.181159019470215,0.148
17900,0.001798868179321289,0,-0.0003071427345275838,2.1642704010009766,0.136
18000,0.001763463020324707,0,-0.0005367398262023881,2.170001983642578,0.156
18100,0.0015320777893066406,0,-0.00020999312400818106,2.1649270057678223,0.144
18200,0.0006057024002075195,0,-0.00015159845352172798,2.163588285446167,0.13
18300,0.00012576580047607422,0,-0.0004503965377807729,2.165940523147583,0.122
18400,0.00025200843811035156,0,-0.0004429221153259104,2.170247793197632,0.122
18500,0.0006177425384521484,0,-0.00021823644638061413,2.166069507598877,0.102
18600,0.0005991458892822266,0,4.788637161254678e-05,2.16703462600708,0.122
18700,0.0005966424942016602,0,0.00012888908386230458,2.169349193572998,0.126
18800,0.0013860464096069336,0,0.0002246975898742609,2.1778814792633057,0.13
18900,0.0014580488204956055,0,0.0002467513084411615,2.1755151748657227,0.126
19000,0.0016936063766479492,0,0.00030503273010254006,2.181130886077881,0.132
19100,0.0018987655639648438,0,0.0002911806106567327,2.1729776859283447,0.118
19200,0.001612544059753418,0,8.937120437622045e-05,2.169218063354492,0.124
19300,0.002279043197631836,0,0.00015609264373779976,2.1568057537078857,0.118
19400,0.0008755922317504883,0,-0.000125575065612795,2.1712841987609863,0.126
19500,0.0012210607528686523,0,-0.00020923614501952218,2.1584014892578125,0.128
19600,0.0010552406311035156,0,-0.00021725893020629276,2.1709742546081543,0.134
19700,0.0006220340728759766,0,-0.0003134369850158682,2.174844264984131,0.124
19800,0.00037676095962524414,0,-0.00015966892242431227,2.184908390045166,0.126
19900,0.0015062689781188965,0,-1.0806322097779126e-05,2.1772844791412354,0.134
20000,0.0014031529426574707,0,0.00015800595283508242,2.18880033493042,0.142
20100,0.0006248354911804199,0,0.00010319948196411082,2.181213617324829,0.14
20200,0.0009239912033081055,0,2.130270004272766e-05,2.183058023452759,0.146
20300,0.001825094223022461,0,1.584887504577837e-05,2.1903281211853027,0.168
20400,0.00103074312210083,0,4.554390907287259e-05,2.201085090637207,0.15
20500,0.0010123848915100098,0,8.818507194518948e-05,2.1942577362060547,0.148
20600,0.0011494159698486328,0,-3.618597984314004e-05,2.196396827697754,0.156
20700,0.0012589097023010254,0,-0.00010136961936950894,2.194392204284668,0.158
20800,0.0010982155799865723,0,3.8146972656249695e-05,2.1849071979522705,0.144
20900,0.002338111400604248,0,0.000260025262832645,2.167689085006714,0.156
21000,0.0020264387130737305,0,0.0002833247184753389,2.1660664081573486,0.152
21100,0.0024657249450683594,0,0.00033418536186217567,2.1576123237609863,0.144
21200,0.003060579299926758,0,0.00040523409843445176,2.159792423248291,0.14
21300,0.0023397207260131836,0,0.00010373592376709175,2.1688990592956543,0.142
21400,0.0017325878143310547,0,-7.137060165405308e-05,2.181239128112793,0.146
21500,0.0020619630813598633,0,-0.00021355152130126624,2.1973180770874023,0.156
21600,0.0030881762504577637,0,-2.2256374359138224e-05,2.201744318008423,0.154
21700,0.0021864771842956543,0,0.00010491013526915643,2.195099353790283,0.152
21800,0.0014948844909667969,0,-3.5089254379270885e-05,2.180860757827759,0.148
21900,0.001300811767578125,0,-0.000311559438705456,2.173828125,0.142
22000,0.0011001825332641602,0,-0.0004861652851104793,2.1579172611236572,0.126
22100,0.0004947185516357422,0,-0.00037782192230224036,2.1750636100769043,0.124
22200,0.0005205869674682617,0,-0.00027546882629394246,2.170701026916504,0.12
22300,2.4139881134033203e-05,0,-0.000313293933868406,2.1884825229644775,0.118
22400,9.202957153320312e-05,0,-0.00024868845939636784,2.182088851928711,0.116
22500,0.00012451410293579102,0,-0.00011689662933349747,2.183673143386841,0.122
22600,0.0005156993865966797,0,9.05990600585985e-06,2.1774935722351074,0.132
22700,0.0011442899703979492,0,0.00026639699935912477,2.1746792793273926,0.126
22800,0.0010221004486083984,0,0.0002879917621612512,2.16853666305542,0.128
22900,0.0010863542556762695,0,0.00024300813674926484,2.1785874366760254,0.124
23000,0.0011512041091918945,0,0.0001213073730468754,2.1786136627197266,0.126
23100,0.0010777711868286133,0,-3.9339065551729345e-07,2.1729319095611572,0.122
23200,0.0020436644554138184,0,0.00020345449447631587,2.1873836517333984,0.144
23300,0.001976609230041504,0,0.0002672970294952385,2.1884913444519043,0.142
23400,0.0029379725456237793,0,0.0004472374916076705,2.1857516765594482,0.144
23500,0.001726388931274414,0,0.00021915435791015702,2.1910150051116943,0.146
23600,0.0011939406394958496,0,-0.0001949667930603008,2.192896604537964,0.142
23700,0.0009199976921081543,0,-0.00038572549819944324,2.182796001434326,0.122
23800,0.0010542869567871094,0,-0.0004573762416839576,2.184748649597168,0.13
23900,0.001850724220275879,0,1.0901689529415705e-05,2.184934139251709,0.134
24000,0.0005486011505126953,0,-3.599524497985597e-05,2.186525821685791,0.132
24100,0.0003719329833984375,0,-0.00016018152236937968,2.1967880725860596,0.14
24200,0.0009517669677734375,0,-0.00016838312149047795,2.2017974853515625,0.156
24300,0.0010193586349487305,0,-0.00012595653533936595,2.2005443572998047,0.152
24400,0.0015667080879211426,0,0.0002683639526367043,2.192521333694458,0.15
24500,0.001900315284729004,0,0.0003671705722808813,2.188549041748047,0.15
24600,0.0017643570899963379,0,0.0002506136894226048,2.1882786750793457,0.156
24700,0.0010187029838562012,0,1.963376998901285e-05,2.1826629638671875,0.14
24800,0.0016705989837646484,0,-6.738305091857508e-05,2.174328088760376,0.142
24900,0.001374363899230957,0,-0.00011456608772277933,2.1860878467559814,0.142
25000,0.0008550882339477539,0,-0.0001462876796722379,2.178431272506714,0.14
25100,0.0005869865417480469,0,-0.0001678943634033198,2.1560821533203125,0.12
25200,0.0007541179656982422,0,-0.00026203393936157394,2.1680846214294434,0.138
25300,0.00042629241943359375,0,-0.00019971132278442358,2.172459602355957,0.13
