start,mmd,high_mmd,slope,entropy,anomaly_fraction
9900,0.49026918411254883,1,0.07781393527984623,4.042556285858154,0.6
10000,0.7469384074211121,1,0.14528620839118866,3.217587471008301,0.762
10100,0.8101047873497009,1,0.16837621331215008,2.9274117946624756,0.732
10200,0.6380808353424072,1,0.10126397013664203,3.5115861892700195,0.708
10300,0.3817378878593445,1,-0.032592016458511154,4.269127368927002,0.514
10400,0.2050790786743164,1,-0.15120855569839362,4.843027591705322,0.394
10500,0.11160486936569214,1,-0.18300015926361235,5.1864190101623535,0.206
10600,0.10614120960235596,1,-0.13340122699737483,5.354343891143799,0.094
10700,0.11575466394424438,1,-0.06309043169021647,5.304502964019775,0.044
10800,0.11192315816879272,1,-0.018216204643249526,5.302377223968506,0.046
10900,0.11923867464065552,1,0.0021049559116362976,5.300246238708496,0.044
11000,0.11902117729187012,1,0.002924394607543966,5.296415328979492,0.044
11100,0.11457037925720215,1,0.00047294497489929784,5.31009578704834,0.092
11200,0.11755359172821045,1,0.000659257173538222,5.272086143493652,0.198
11300,0.15519589185714722,1,0.007044684886932184,5.065722942352295,0.26
11400,0.3068566918373108,1,0.04162965416908208,4.436268329620361,0.342
11500,0.4647793173789978,1,0.08897209763526907,3.854156732559204,0.376
11600,0.730692982673645,1,0.1535862207412731,3.0091357231140137,0.42
11700,0.9359868168830872,1,0.19854181408882007,2.4565107822418213,0.386
11800,0.8727037906646729,1,0.16029016971588136,2.375070810317993,0.376
11900,0.8512188196182251,1,0.09148898124694782,2.4178543090820312,0.386
12000,0.8847798705101013,1,0.022340577840804936,2.432075023651123,0.43
12100,0.8399905562400818,1,-0.017991644144058135,2.5533297061920166,0.424
12200,0.724900484085083,1,-0.030683487653732258,2.857407331466675,0.406
12300,0.6922523379325867,1,-0.04778123497962856,3.043560028076172,0.402
12400,0.4876461327075958,1,-0.09420056939125158,3.704780101776123,0.336
12500,0.3304382264614105,1,-0.12563590109348427,4.230474472045898,0.272
12600,0.2104676365852356,1,-0.139067980647088,4.790863513946533,0.192
